#     BM23  -  E.S.R.F.  - Thu Dec 10 17:11:39 2015
#S 39 scan 8.8767 9.62357 462 1
#T 1 (Seconds)
# file name: /data/bm23/inhouse/Phelma_9591/Cu2O.dat
# -------------------------------------------------------
# primary slit vertical aperture 0.3 mm
# monochromator:  Si (1 1 1) flat
# adopted d spacing  3.13467 Angstroems
# first crystal initial temperature -164.8 C
# harmonic rejection mirror: Si at 3.0 mrad
# experimental slit horizontal aperture 5 mm
# experimental slit vertical aperture 15 mm
# initial ring current 81.9197 mA
# electrometer ranges for I0 - 1e-07 mA, I1 - 1e-07 mA (I2 - 3e-08 mA)
# -------------------------------------------------------
# EXAFS scan with optimized energy mesh
# parameter file name: /data/bm23/inhouse/Phelma_9591/acq.par
# scan parameter file name: /data/bm23/inhouse/Phelma_9591/CuKedge.par
# Energy limits  8.8767 - 9.62357 KeV
# Detuning = 0 Loeffen, Piezzo position: init=0, end=0
# acquisition time per scan point 1 s
# target I0 counts for feedback (type 0) init=0, end=0 counts/s, tif = 1, tiw = 0.2
# none
# -------------------------------------------------------
#N 15
#L E[keV]  alpha  I0  I1  I2  point_nb  qg1  T1  T2  E_enc[keV]  ref  log_i1_i2  S[cal1]  S[cal2]  elapseT
9.04243088 0.16591 5956699 5046051 4758331 163 6009 0 0 9.03879 0.058709 0.058709 1 1 288.758
9.04336834 0.165762 5956644 5046752 4760516 164 5966.28 0 0 9.03972 0.0583888 0.0583888 1 1 290.598
9.04430676 0.165911 5957723 5046915 4762619 165 5980.77 0 0 9.04065 0.0579794 0.0579794 1 1 292.185
9.04524517 0.165913 5957318 5046564 4763733 166 5993.74 0 0 9.04162 0.057676 0.057676 1 1 294.022
9.04620266 0.165916 5958216 5047310 4765751 167 5959.41 0 0 9.04255 0.0574003 0.0574003 1 1 295.672
9.0471611 0.165823 5957380 5047069 4767710 168 5958.65 0 0 9.04351 0.0569416 0.0569416 1 1 297.522
9.04811954 0.165654 5956582 5047247 4769374 169 5942.63 0 0 9.04449 0.0566279 0.0566279 1 1 299.379
9.04909801 0.165576 5957654 5048550 4772420 170 5915.16 0 0 9.04548 0.0562476 0.0562476 1 1 301.173
9.05007648 0.165316 5956939 5049253 4774858 171 5918.21 0 0 9.04645 0.0558761 0.0558761 1 1 302.77
9.05105495 0.164996 5956995 5050921 4778688 172 5931.94 0 0 9.04742 0.0554046 0.0554046 1 1 304.632
